accession	KO	target	score	evalue	threshold	pass
GCF_900115845.1	K05847	NZ_FOXX01000001.1_406	250.4	1.4e-74	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_201	250.0	1.9e-74	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_843	238.6	5.2e-71	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000027.1_10	236.5	2.3e-70	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_68	229.1	3.8e-68	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_855	227.3	1.4e-67	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000003.1_326	222.8	3.3e-66	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000007.1_172	219.7	2.8e-65	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000004.1_237	212.4	4.4e-63	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000024.1_37	211.3	9.8e-63	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_498	209.3	3.9e-62	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000026.1_31	208.4	7.5e-62	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_499	206.1	3.6e-61	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_877	203.5	2.3e-60	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000005.1_192	202.2	5.5e-60	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000005.1_125	199.5	3.8e-59	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000011.1_154	199.2	4.7e-59	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000007.1_234	196.8	2.4e-58	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000008.1_129	191.2	1.2e-56	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000003.1_227	187.1	2e-55	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000007.1_171	184.8	1.1e-54	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000018.1_62	184.2	1.6e-54	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_242	182.9	4e-54	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000010.1_54	180.4	2.3e-53	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000010.1_49	180.2	2.7e-53	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000004.1_213	178.7	7.4e-53	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000017.1_56	177.7	1.4e-52	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000009.1_166	176.9	2.6e-52	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000032.1_12	176.8	2.9e-52	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000024.1_38	176.0	5e-52	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000016.1_60	172.9	4.2e-51	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000018.1_63	172.8	4.5e-51	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000003.1_290	171.8	9.3e-51	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000002.1_393	171.1	1.5e-50	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_838	170.7	1.9e-50	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000002.1_260	170.4	2.4e-50	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_249	161.5	1.2e-47	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000032.1_3	160.7	2.1e-47	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000011.1_153	160.3	2.8e-47	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000014.1_30	157.9	1.5e-46	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000013.1_40	156.4	4.2e-46	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000010.1_104	155.4	8.3e-46	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000009.1_130	153.2	4e-45	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000005.1_221	151.9	1e-44	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000003.1_395	151.7	1.1e-44	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000017.1_48	150.9	2e-44	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_517	149.5	5.3e-44	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_184	149.5	5.4e-44	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000032.1_4	147.7	1.8e-43	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000005.1_203	147.5	2.2e-43	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000011.1_152	147.3	2.4e-43	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_98	146.7	3.6e-43	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_39	144.4	1.9e-42	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000007.1_278	144.3	2e-42	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000011.1_64	144.1	2.3e-42	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000017.1_61	143.9	2.7e-42	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000002.1_369	143.8	2.9e-42	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000002.1_447	142.5	6.9e-42	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000007.1_75	141.5	1.4e-41	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000014.1_77	141.1	1.8e-41	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000027.1_28	139.7	4.8e-41	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000003.1_394	139.5	5.9e-41	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000004.1_334	139.1	7.5e-41	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000028.1_9	136.5	4.7e-40	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000002.1_481	136.1	5.9e-40	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_241	133.4	3.9e-39	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000011.1_160	133.3	4.3e-39	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000007.1_285	128.0	1.8e-37	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000007.1_98	127.1	3.3e-37	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_196	126.0	6.9e-37	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000017.1_64	125.4	1.1e-36	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000007.1_76	124.2	2.5e-36	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_467	118.8	1.1e-34	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000008.1_96	113.8	3.5e-33	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000026.1_5	109.8	5.8e-32	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000011.1_90	102.1	1.2e-29	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000001.1_468	98.1	2e-28	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000014.1_63	94.8	2e-27	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000010.1_113	92.6	9.2e-27	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000004.1_103	89.6	7.7e-26	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000004.1_216	87.1	4.2e-25	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_226	69.6	8.6e-20	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000006.1_227	42.0	2.1e-11	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000005.1_139	40.7	5.2e-11	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000005.1_240	40.2	7.2e-11	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000005.1_191	33.7	6.9e-09	368.67	False
GCF_900115845.1	K05847	NZ_FOXX01000003.1_123	26.1	1.3e-06	368.67	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_131	365.1	3.1e-109	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000008.1_168	339.9	1.3e-101	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000005.1_236	313.7	1.1e-93	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000017.1_23	280.1	1.7e-83	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000008.1_90	264.6	8e-79	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_243	261.1	9.2e-78	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_201	253.1	2.5e-75	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_17	252.2	4.7e-75	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000010.1_171	238.8	5.2e-71	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_226	237.0	1.8e-70	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_843	234.7	9.4e-70	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_406	232.4	4.7e-69	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000026.1_19	231.4	9e-69	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000003.1_326	224.1	1.5e-66	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_263	218.4	8e-65	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_68	210.3	2.2e-62	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000011.1_154	207.8	1.3e-61	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000008.1_129	207.8	1.3e-61	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_172	203.3	3e-60	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_877	203.2	3.1e-60	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_855	197.0	2.4e-58	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000004.1_213	188.6	8.3e-56	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_234	188.3	1e-55	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000003.1_227	185.8	5.7e-55	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000027.1_10	184.6	1.3e-54	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000024.1_38	183.7	2.6e-54	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000010.1_54	176.2	4.6e-52	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_171	175.6	7.2e-52	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_498	169.8	4.1e-50	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000005.1_125	168.4	1.1e-49	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000024.1_37	165.8	6.5e-49	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_242	163.4	3.6e-48	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000009.1_166	162.8	5.4e-48	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000004.1_237	161.9	1e-47	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000026.1_31	160.5	2.7e-47	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000010.1_49	159.6	5.1e-47	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_838	158.5	1.1e-46	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000011.1_153	155.7	7.7e-46	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_499	153.2	4.3e-45	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000018.1_63	152.1	9.5e-45	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000002.1_393	150.3	3.2e-44	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000016.1_60	149.0	8e-44	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000005.1_192	145.1	1.3e-42	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000005.1_221	139.8	4.9e-41	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000017.1_56	138.0	1.7e-40	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000018.1_62	136.1	6.4e-40	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000014.1_30	133.5	4e-39	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000032.1_12	131.6	1.5e-38	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_98	129.9	5e-38	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000013.1_40	128.6	1.2e-37	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000002.1_260	127.1	3.5e-37	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000003.1_290	122.6	7.9e-36	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000032.1_3	121.8	1.4e-35	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_196	119.9	5.3e-35	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_184	118.6	1.3e-34	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000004.1_334	115.5	1.1e-33	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_517	114.1	3.1e-33	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000027.1_28	113.8	3.6e-33	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000009.1_130	112.5	9.2e-33	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000010.1_104	112.1	1.2e-32	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_278	111.7	1.6e-32	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000011.1_160	109.2	8.9e-32	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000005.1_203	109.0	1e-31	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000003.1_395	106.4	6.2e-31	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_241	106.2	7.2e-31	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000028.1_9	103.8	3.8e-30	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_249	102.3	1.1e-29	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000017.1_61	96.4	6.9e-28	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000032.1_4	95.7	1.1e-27	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000002.1_447	94.7	2.2e-27	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_468	94.3	2.8e-27	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000017.1_48	94.3	3e-27	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000002.1_481	94.1	3.3e-27	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000011.1_64	94.1	3.4e-27	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_39	92.9	8e-27	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_75	92.7	8.8e-27	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000011.1_152	89.9	6.1e-26	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000002.1_369	88.4	1.8e-25	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_98	86.7	5.7e-25	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000014.1_77	85.0	1.9e-24	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000003.1_394	84.8	2.2e-24	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_285	81.2	2.8e-23	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000017.1_64	80.4	4.6e-23	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_467	78.5	1.8e-22	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_76	75.5	1.4e-21	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000004.1_103	74.1	3.7e-21	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000011.1_90	65.8	1.3e-18	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000014.1_63	62.2	1.5e-17	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000004.1_216	58.1	2.6e-16	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000008.1_96	54.2	3.9e-15	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000026.1_5	51.3	3e-14	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_227	49.8	8.7e-14	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000010.1_113	45.4	1.9e-12	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000005.1_240	37.4	4.9e-10	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000002.1_436	30.4	6.4e-08	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000003.1_123	29.1	1.5e-07	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_55	28.1	3.2e-07	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000001.1_771	27.9	3.6e-07	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000006.1_226	27.6	4.6e-07	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000005.1_139	26.4	1.1e-06	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000007.1_192	25.6	1.9e-06	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000005.1_191	25.2	2.4e-06	421.03	False
GCF_900115845.1	K02000	NZ_FOXX01000002.1_216	23.4	8.7e-06	421.03	False
GCF_900115845.1	K02001	NZ_FOXX01000008.1_167	168.6	8.2e-50	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000007.1_134	120.7	2.6e-35	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000007.1_132	116.9	3.6e-34	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000005.1_237	65.2	1.6e-18	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000006.1_202	45.9	1.1e-12	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000001.1_500	45.7	1.2e-12	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000001.1_853	36.6	7e-10	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000001.1_66	29.7	8.6e-08	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000007.1_229	29.2	1.2e-07	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000004.1_113	23.5	6.5e-06	226.07	False
GCF_900115845.1	K02001	NZ_FOXX01000007.1_235	23.0	8.9e-06	226.07	False
GCF_900115845.1	K02002	NZ_FOXX01000008.1_167	90.9	1.8e-26	127.63	False
GCF_900115845.1	K02002	NZ_FOXX01000007.1_133	57.9	1.8e-16	127.63	False
GCF_900115845.1	K02002	NZ_FOXX01000007.1_132	39.7	6e-11	127.63	False
GCF_900115845.1	K02002	NZ_FOXX01000007.1_134	36.7	4.7e-10	127.63	False
GCF_900115845.1	K02002	NZ_FOXX01000001.1_408	34.7	1.9e-09	127.63	False
GCF_900115845.1	K02002	NZ_FOXX01000003.1_323	24.2	2.9e-06	127.63	False
GCF_900115845.1	K03312	NZ_FOXX01000017.1_10	245.6	2.8e-73	120.6	True
GCF_900115845.1	K03315	NZ_FOXX01000002.1_112	567.9	4.9e-171	184.73	True
GCF_900115845.1	K03315	NZ_FOXX01000005.1_185	561.5	4.2e-169	184.73	True
GCF_900115845.1	K03315	NZ_FOXX01000002.1_360	123.6	2e-36	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000003.1_181	59.6	4.9e-17	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000002.1_308	36.1	6.4e-10	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000004.1_266	34.7	1.7e-09	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000008.1_76	33.2	4.8e-09	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000004.1_281	25.2	1.3e-06	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000001.1_642	24.0	2.9e-06	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000029.1_5	23.9	3.2e-06	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000005.1_276	23.2	5.1e-06	184.73	False
GCF_900115845.1	K03315	NZ_FOXX01000006.1_212	22.9	6.2e-06	184.73	False
GCF_900115845.1	K03316	NZ_FOXX01000025.1_12	210.5	1.6e-62	424.4	False
GCF_900115845.1	K03316	NZ_FOXX01000014.1_14	69.0	1e-19	424.4	False
GCF_900115845.1	K03317	NZ_FOXX01000008.1_159	342.6	1.4e-102	576.77	False
GCF_900115845.1	K03317	NZ_FOXX01000001.1_92	333.4	8.8e-100	576.77	False
GCF_900115845.1	K01547	NZ_FOXX01000001.1_828	263.9	7.1e-79	383.7	False
GCF_900115845.1	K01547	NZ_FOXX01000011.1_122	259.1	2e-77	383.7	False
GCF_900115845.1	K01547	NZ_FOXX01000006.1_229	204.5	6.3e-61	383.7	False
GCF_900115845.1	K01547	NZ_FOXX01000015.1_36	202.2	3.2e-60	383.7	False
GCF_900115845.1	K01547	NZ_FOXX01000001.1_221	177.5	9e-53	383.7	False
GCF_900115845.1	K03455	NZ_FOXX01000011.1_74	149.1	4.7e-44	666.1	False
GCF_900115845.1	K03455	NZ_FOXX01000014.1_14	134.3	1.4e-39	666.1	False
GCF_900115845.1	K03455	NZ_FOXX01000002.1_179	46.8	3.8e-13	666.1	False
GCF_900115845.1	K03455	NZ_FOXX01000004.1_328	41.8	1.3e-11	666.1	False
GCF_900115845.1	K03455	NZ_FOXX01000007.1_193	34.2	2.5e-09	666.1	False
GCF_900115845.1	K03455	NZ_FOXX01000014.1_89	29.8	5.3e-08	666.1	False
GCF_900445365.1	K00133	NZ_UFTC01000001.1_1947	494.9	8.8e-149	219.27	True
GCF_900445365.1	K00133	NZ_UFTC01000001.1_1428	64.6	2.2e-18	219.27	False
GCF_900445365.1	K00133	NZ_UFTC01000001.1_159	39.2	1.1e-10	219.27	False
GCF_900445365.1	K00133	NZ_UFTC01000001.1_3900	32.7	1e-08	219.27	False
GCF_900445365.1	K00133	NZ_UFTC01000001.1_4238	32.1	1.5e-08	219.27	False
GCF_900445365.1	K00931	NZ_UFTC01000001.1_2583	467.5	2.1e-140	285.2	True
GCF_900445365.1	K00931	NZ_UFTC01000001.1_163	434.9	1.5e-130	285.2	True
GCF_900445365.1	K00931	NZ_UFTC01000001.1_1924	37.3	4.6e-10	285.2	False
GCF_900445365.1	K00931	NZ_UFTC01000001.1_1948	25.3	1.9e-06	285.2	False
GCF_900445365.1	K00147	NZ_UFTC01000001.1_164	668.8	1.9e-201	550.87	True
GCF_900445365.1	K00147	NZ_UFTC01000001.1_2582	658.4	2.7e-198	550.87	True
GCF_900445365.1	K00147	NZ_UFTC01000001.1_2078	60.5	3.1e-17	550.87	False
GCF_900445365.1	K00147	NZ_UFTC01000001.1_3165	47.9	2e-13	550.87	False
GCF_900445365.1	K00147	NZ_UFTC01000001.1_4498	46.0	7.5e-13	550.87	False
GCF_900445365.1	K00147	NZ_UFTC01000001.1_2501	32.4	1e-08	550.87	False
GCF_900445365.1	K00147	NZ_UFTC01000001.1_2323	27.2	3.6e-07	550.87	False
GCF_900445365.1	K00147	NZ_UFTC01000001.1_4090	27.2	3.8e-07	550.87	False
GCF_900445365.1	K00147	NZ_UFTC01000001.1_4251	24.9	1.9e-06	550.87	False
GCF_900445365.1	K00147	NZ_UFTC01000001.1_415	24.4	2.7e-06	550.87	False
GCF_900445365.1	K06718	NZ_UFTC01000001.1_938	27.2	5.9e-07	76.37	False
GCF_900445365.1	K00129	NZ_UFTC01000001.1_2501	579.5	2e-174	783.5	False
GCF_900445365.1	K00129	NZ_UFTC01000001.1_4251	219.6	2.1e-65	783.5	False
GCF_900445365.1	K00129	NZ_UFTC01000001.1_2323	217.5	8.8e-65	783.5	False
GCF_900445365.1	K00129	NZ_UFTC01000001.1_415	187.8	8.7e-56	783.5	False
GCF_900445365.1	K00129	NZ_UFTC01000001.1_4090	186.3	2.4e-55	783.5	False
GCF_900445365.1	K00129	NZ_UFTC01000001.1_3165	184.5	8.3e-55	783.5	False
GCF_900445365.1	K00129	NZ_UFTC01000001.1_2078	174.4	9.8e-52	783.5	False
GCF_900445365.1	K00129	NZ_UFTC01000001.1_4498	147.7	1.2e-43	783.5	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_2323	704.1	3.9e-212	692.43	True
GCF_900445365.1	K00130	NZ_UFTC01000001.1_4251	689.1	1.4e-207	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_2078	552.4	3.4e-166	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_3165	466.7	2.8e-140	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_4498	446.2	4.5e-134	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_415	434.1	2.1e-130	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_4090	429.9	3.8e-129	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_2501	289.8	1e-86	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_934	57.3	2.3e-16	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_164	44.1	2.3e-12	692.43	False
GCF_900445365.1	K00130	NZ_UFTC01000001.1_2582	39.5	5.8e-11	692.43	False
GCF_900445365.1	K00965	NZ_UFTC01000001.1_4208	37.4	4.7e-10	55.63	False
GCF_900445365.1	K05845	NZ_UFTC01000001.1_2064	343.1	7e-103	108.03	True
GCF_900445365.1	K05845	NZ_UFTC01000001.1_364	336.4	7.4e-101	108.03	True
GCF_900445365.1	K05845	NZ_UFTC01000001.1_4179	25.4	1.5e-06	108.03	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_2064	417.7	2.4e-125	180.93	True
GCF_900445365.1	K05846	NZ_UFTC01000001.1_2063	145.0	8.6e-43	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_363	143.0	3.6e-42	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_364	105.4	8.5e-31	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_4294	95.7	7.2e-28	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_2630	93.0	4.8e-27	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_4182	87.8	1.9e-25	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_4183	85.6	8.5e-25	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_1298	85.2	1.1e-24	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_2448	83.1	4.7e-24	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_4295	74.0	2.7e-21	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_4213	69.6	5.9e-20	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_2999	68.9	9.6e-20	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_3742	67.5	2.6e-19	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_1313	66.3	5.8e-19	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_4515	62.7	6.9e-18	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_3447	61.8	1.3e-17	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_1601	59.5	6.7e-17	180.93	False
GCF_900445365.1	K05846	NZ_UFTC01000001.1_217	59.0	9.7e-17	180.93	False
